,keyed_name,id,created_on,created_by_id,owned_by_id,managed_by_id,modified_on,modified_by_id,current_state,locked_by_id,is_current,minor_rev,is_released,not_lockable,css,generation,new_version,config_id,permission_id,release_date,effective_date,team_id,cost,cost_basis,description,external_id,external_owner,external_type,has_change_pending,make_buy,name,thumbnail,unit,weight,weight_basis,item_number,classification,major_rev,state,superseded_date,control_type,indexed_on
174,MP2345,B226F068029F47AA81CEC1EE6503B571,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,B226F068029F47AA81CEC1EE6503B571,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.5,Actual,,,,,0,Buy,"Dowel Pin 5 32 inch OD, 1 inch length metal",,EA,,,MP2345,Component,A,Released,,Serial,
175,MP3400,B31044B68D444D1BB42DB5EF01B83350,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,B31044B68D444D1BB42DB5EF01B83350,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.24,Actual,4-pin w/polarity,,,,0,Buy,Connector 4 pin,,EA,,,MP3400,Component,A,Released,,Serial,
176,P4523,B3E76534EA5D4F96AE718C08278930C0,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,1,0,B3E76534EA5D4F96AE718C08278930C0,5C07EB829D4241F6BB884952960FAF58,,,,,,,,,,0,Make,Heat Sink Assembly,,EA,,,P4523,Phantom,A,Preliminary,,Serial,
177,MP2755,B5FBA733945B4C2796DCC59A253897A5,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,1,0,B5FBA733945B4C2796DCC59A253897A5,5C07EB829D4241F6BB884952960FAF58,,,,4.98,Actual,,,,,0,Make,424 Tooth GT3 Timing Belt,,EA,,,MP2755,Component,B,Preliminary,,Serial,
178,MP2935,B6DC50A1D493430591C39ECEFDB8D7FA,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,B6DC50A1D493430591C39ECEFDB8D7FA,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,12.75,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Filament Spool Holder,vault:///?fileId=45DC2BBEB60141738706F2B27CEDBCD2,EA,,,MP2935,Component,A,Released,,Serial,
179,MP2198,B7EA821806164558BDC66334C835C51F,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,4,0,B7EA821806164558BDC66334C835C51F,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,5.35,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Left Panel,vault:///?fileId=833DAA629C3340128292B003501883D7,EA,,,MP2198,Component,A,Released,,Serial,
180,MP3173,B7FDD251BCAD40F29325E48C7F99D385,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,B7FDD251BCAD40F29325E48C7F99D385,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,2.42,Actual,"SD Card Slot, Push In / Push Out, Reverse",,,,0,Buy,SD Card adapter,vault:///?fileId=979F5B1866A6428EBA277A9A35D099A3,EA,,,MP3173,Component,A,Released,,Serial,
181,MP2603,B967B5AAEF344577BE9A65A52E5C3CE9,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-10 16:56:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,B967B5AAEF344577BE9A65A52E5C3CE9,95475AE006E7415794BDC93808DC04D2,2017-11-10 16:56:00.000,2017-11-10 16:56:00.000,,0.68,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Endstop Cable 1m,vault:///?fileId=02C1556F1615429D840A901A68323CB3,EA,,,MP2603,Component,C,Released,,Serial,
182,MP0101,B9F8E908144948E48A1747AD88716D02,2017-10-11 21:30:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2018-01-24 07:40:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,BE7478E822444326A2EC9F1E11A88963,,0,,1,0,,1,0,B9F8E908144948E48A1747AD88716D02,95475AE006E7415794BDC93808DC04D2,2017-11-10 12:37:00.000,2017-11-10 12:37:00.000,,,,"The MakerBot Replicator by MakerBot. Published on March 12, 2012. www.thingiverse.com/thing:18813",,SofTech.Mechanical.SolidWorks,,1,Make,Makerbot Replicator,vault:///?fileId=27D783B661DD4FB389F0FAD88D7B62FC,EA,,,MP0101,Assembly,A,In Change,,Serial,
183,MP3830,BA879C760A024B2D82E9BC0F5C5C6DA7,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,BA879C760A024B2D82E9BC0F5C5C6DA7,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.73,Actual,"Single, vertical, upright, through holes",,,,0,Buy,USB A port,,EA,,,MP3830,Component,A,Released,,Serial,
184,MP2441,BAD8BAD29FED4C1A83FC83A1253871CD,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,4,0,BAD8BAD29FED4C1A83FC83A1253871CD,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,22.95,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Linear Bearing 8mm ID 15mm OD 17mm length,vault:///?fileId=DB2DBE8209B843CFAE5074857BB1B0AA,EA,,,MP2441,Component,D,Released,,Serial,
185,MP2828,BB375BA8D1F047B5BD7822FE08679A31,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,BB375BA8D1F047B5BD7822FE08679A31,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.4,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,Nylon Hex Nut,vault:///?fileId=FE6A0834BD34416493121DAA2CA823A3,EA,,,MP2828,Component,A,Released,,Serial,
186,MP2942,BC5AF2203F90411999247B1C99379588,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2018-01-24 07:00:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,BE7478E822444326A2EC9F1E11A88963,,0,,1,0,,5,0,BC5AF2203F90411999247B1C99379588,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,443.5369,Calculated,,,SofTech.Mechanical.SolidWorks,,1,Make,Body,vault:///?fileId=24237F229D2C40A6BECBC041AB02623F,EA,,,MP2942,Assembly,A,In Change,,Serial,
187,P5423,BCADF54BA8D246DB89D1D46979409210,2017-11-11 22:03:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-11-11 22:03:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,72A2322564FE4193933CFB5339487A08,,1,,0,0,,1,0,BCADF54BA8D246DB89D1D46979409210,5C07EB829D4241F6BB884952960FAF58,,,,,,,,,,0,Make,Printer Assembly,,EA,,,P5423,Phantom,A,Preliminary,,Serial,
188,MP2445,BD1327F5BFB34F43ADBCAD996E4494B1,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,BD1327F5BFB34F43ADBCAD996E4494B1,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,23.0,Actual,,,,,0,Buy,Linear Bearing 8mm ID 15mm OD 17mm length ceramic,,EA,,,MP2445,Component,A,Released,,Serial,
189,MP3840,BD7B0236D257449EA231F1E09E763D93,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,BD7B0236D257449EA231F1E09E763D93,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,8.85,Actual,8-bit Microcontroller with 8/16/32K Bytes of ISP Flash and USB Controller,,,,0,Buy,Microcontroller,,EA,,,MP3840,Component,A,Released,,Serial,
190,MP2607,BE3E46EFDCC9401582B728D477930A33,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,BE3E46EFDCC9401582B728D477930A33,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,5.39,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Cartridge Heater 40W 24V Right Angle Exit,vault:///?fileId=6BD6480D2651476BAA6C20AF2C4EC51B,EA,,,MP2607,Component,D,Released,,Serial,
191,MP3002,BE6FF3B5CA204384A1FDA14F4A6AD07E,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,BE6FF3B5CA204384A1FDA14F4A6AD07E,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.39,Actual,7-Bit Single I2C™ Digital POT with Volatile Memory in SC70,,,,0,Buy,Potentiometer,,EA,,,MP3002,Component,A,Released,,Serial,
192,MP3746,BE86A830E127448D9475F0B97B727284,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,BE86A830E127448D9475F0B97B727284,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.154,Actual,NC7WZ02 TinyLogic® UHS Dual 2-Input NOR Gate,,,,0,Buy,NOR gate,,EA,,,MP3746,Component,A,Released,,Serial,
193,MP2367,BF77C9D47C334C31AB4358BEE5E1D5EE,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,BF77C9D47C334C31AB4358BEE5E1D5EE,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,1.76,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Extended Rod Cover,vault:///?fileId=97E151CEE0F648A78144F6563EBF62FA,EA,,,MP2367,Component,B,Released,,Serial,
194,MP2468,C0F8E890509342469358F11DA2BAD8DC,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,C0F8E890509342469358F11DA2BAD8DC,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,5.35,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Build Platform Front Cover replicator,vault:///?fileId=624B71E624C74E34B270044FE7C60F36,EA,,,MP2468,Component,B,Released,,Serial,
195,MP3291,C217BBFEEF414B0C9AD19164A872DEB6,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,C217BBFEEF414B0C9AD19164A872DEB6,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,4.33,Actual,Cold-Junction-Compensated K-Thermocouple-to-Digital Converter (0°C to +1024°C),,,,0,Buy,Thermocouple-to-Digital,,EA,,,MP3291,Component,A,Released,,Serial,
196,MP1782,C2D5BC4B7C7A4E609E3357AB11222601,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,C2D5BC4B7C7A4E609E3357AB11222601,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,1.67,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Kapton Tape 120mm,vault:///?fileId=5732C4177324444BBB37EF74569A4219,EA,,,MP1782,Component,B,Released,,Serial,
197,MP0103,C505C3BB83EC46F383C1E5CFA67AACD2,2017-11-11 22:03:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2018-01-24 07:40:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,72A2322564FE4193933CFB5339487A06,,1,,0,0,,2,0,C505C3BB83EC46F383C1E5CFA67AACD2,5C07EB829D4241F6BB884952960FAF58,,,,,,"The MakerBot Replicator by MakerBot. Published on March 12, 2012. www.thingiverse.com/thing:18813",,,,1,Make,MakerBot Replicator with Cover,vault:///?fileId=2A5C6CF771574044B963893FF2B8AB5B,EA,,,MP0103,Assembly,A,Preliminary,,Serial,
198,MP2752,C642BFF9C8E646B9ADDC52AEDEA3C9E6,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-10 16:56:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,C642BFF9C8E646B9ADDC52AEDEA3C9E6,95475AE006E7415794BDC93808DC04D2,2017-11-10 16:56:00.000,2017-11-10 16:56:00.000,,4.98,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,424 Tooth GT2 Timing Belt,vault:///?fileId=F2A0B492321F4BD7A41F1243FDEFE515,EA,,,MP2752,Component,C,Released,,Serial,
199,MP3121,C7F7F43D7CC148B6B8A2C3E204A6A631,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,C7F7F43D7CC148B6B8A2C3E204A6A631,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.26,Actual,Resistor SMT 1K,,,,0,Buy,Resistor 1K,,EA,,,MP3121,Component,A,Released,,Serial,
200,MP2350,C80FFD3CE7F24CB2B3A806EE5EA870EE,2017-11-11 22:03:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,C80FFD3CE7F24CB2B3A806EE5EA870EE,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,4.54,Actual,,,,,0,Make,Fan 24V 40x40x10 Hi Performance,vault:///?fileId=84DB646C28F24B0EA4DCECA4C5213AA6,EA,,,MP2350,Component,C,Released,,Serial,
201,MP3778,CD7EF2CB70DC4581B0065648B93D7A75,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,CD7EF2CB70DC4581B0065648B93D7A75,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.26,Actual,1k ohm resistor 1206 SMT,,,,0,Buy,Resistor 1K,,EA,,,MP3778,Component,A,Released,,Serial,
202,MP2378,CEA5CD3AA9134705A99AD1E3EAD607E8,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,CEA5CD3AA9134705A99AD1E3EAD607E8,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,4.75,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Inner Back Panel,vault:///?fileId=94FF49512FD04B7E8163AD5A6BDBBB46,EA,,,MP2378,Component,A,Released,,Serial,
203,MP3541,CEBFC57F9458406D985F44D544AA404F,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,CEBFC57F9458406D985F44D544AA404F,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.09,Actual,Resistor SMT 4.7K 5% .06W,,,,0,Buy,Resistor 4.7K,,EA,,,MP3541,Component,A,Released,,Serial,
204,MP3309,CECBF91D4B8641C5ABB40A85C9706C5A,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,CECBF91D4B8641C5ABB40A85C9706C5A,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.27,Actual,8-Stage Shift and Store Register,,,,0,Buy,8-Stage Register,,EA,,,MP3309,Component,A,Released,,Serial,
205,MP1701,CF708C83692C4113908F9EEC64BEAE59,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,4,0,CF708C83692C4113908F9EEC64BEAE59,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,3.72,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,MK7 Thermal Barrier,vault:///?fileId=3D8D6C444A504A0E9C81E4EF9BCF8CF1,EA,,,MP1701,Component,C,Released,,Serial,
206,MP2720,CFA387C8052C4864B4728BB5C35BA140,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,CFA387C8052C4864B4728BB5C35BA140,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,73.73,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Mean Well GS220A24 R7B Power Supply,vault:///?fileId=34F9B559BED54DC59DE75C91E8A59958,EA,,,MP2720,Component,A,Released,,Serial,
207,MP1532,CFB85B57DE9A43CC9D9371B85C87E672,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,CFB85B57DE9A43CC9D9371B85C87E672,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,18.0,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,ABS Natural 1kg Spool 1.75mm,vault:///?fileId=36EC3333B49F48478C9E5ACEEB5FA902,EA,,,MP1532,Component,B,Released,,Serial,
208,MP1708,D00163AB045542CD8F0360E72918000E,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,D00163AB045542CD8F0360E72918000E,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,7.45,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,MK7 Heatsink,vault:///?fileId=407DACA0BEF54A18AF134646EA523C21,EA,,,MP1708,Component,B,Released,,Serial,
209,MP2667,D1C5E05722444C3CBF5A698947DD27C5,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,D1C5E05722444C3CBF5A698947DD27C5,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.06,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Spacer Black 5-16 in length .14in ID .25in OD,vault:///?fileId=6EAB202FE65C48AEBE4789C4EFD5839A,EA,,,MP2667,Component,B,Released,,Serial,
210,MP2590,D2A76DA5A5EA43BF95F3B83355B5BD04,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,5,0,D2A76DA5A5EA43BF95F3B83355B5BD04,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,8.96,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,MK8 Bar Mount,vault:///?fileId=668E5DB0C55B4ED68FD912DE6EDC3C12,EA,,,MP2590,Component,A,Released,,Serial,
211,MP2195,D37883BCB6FD4DC6AE55F9D9F1CC2931,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,5,0,D37883BCB6FD4DC6AE55F9D9F1CC2931,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,12.5,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Bottom Panel,vault:///?fileId=5B53181E79E24A8D9515F114E8F32AC3,EA,,,MP2195,Component,C,Released,,Serial,
212,MP3034,D430D15658914B9895E315610010D08C,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,D430D15658914B9895E315610010D08C,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.22,Actual,1/4W Thick film chip resistor,,,,0,Buy,Resistor 2.21K,,EA,,,MP3034,Component,A,Released,,Serial,
213,MP0370-002,D76AEE4A292E470392583F4A3E2A5A69,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-10 16:56:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,D76AEE4A292E470392583F4A3E2A5A69,95475AE006E7415794BDC93808DC04D2,2017-11-10 16:56:00.000,2017-11-10 16:56:00.000,,0.08,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,M3x6 Socket Cap Bolt,vault:///?fileId=A00C05CE046042FC96B1871FCC604585,EA,,,MP0370-002,Component,A,Released,,Serial,
214,MP2295,D7AA1FEA74E24F45BE593416D955BD9F,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,D7AA1FEA74E24F45BE593416D955BD9F,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.015,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,M3 Square Nut,vault:///?fileId=B2E5AA415CA24B76BC6A41AF64342FC1,EA,,,MP2295,Component,A,Released,,Serial,
215,MP1872,DA6A5821D7D043C48309566653A9C432,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,3,0,DA6A5821D7D043C48309566653A9C432,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,230.4,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Stepper Motor NEMA17,vault:///?fileId=AF6ED307F4D34DE7ABDD00818338E693,EA,,,MP1872,Component,C,Released,,Serial,
216,MP2728,DAFB0854CF234025AF380D23CB603E42,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,2,0,DAFB0854CF234025AF380D23CB603E42,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.212,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Support Blind Hole Mount,vault:///?fileId=509E5490F830499E95C7D14410AA73E5,EA,,,MP2728,Component,A,Released,,Serial,
