,keyed_name,id,is_current,minor_rev,is_released,not_lockable,css,new_version,config_id,permission_id,release_date,effective_date,team_id,authoring_tool,authoring_tool_version,description,external_id,external_owner,external_type,has_change_pending,is_standard,is_template,monolithic_model_file,name,native_file,thumbnail,view_file,viewable_file,x_max,x_min,y_max,y_min,z_max,z_min,item_number,classification,created_by_id,created_on,current_state,generation,locked_by_id,major_rev,managed_by_id,modified_by_id,modified_on,owned_by_id,state,superseded_date,from_template,dynamic_enabled,indexed_on
130,MP2339,AFC8036ACEA74CE98192A5FE1DB56A9C,1,,1,0,,1,AFC8036ACEA74CE98192A5FE1DB56A9C,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2339.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Aluminum Heat Spreader,90C52EA9B90B4B76A84E5D214B3EC3B7,vault:///?fileId=D193FB7E36CC4BDD88E5EFDD70ABA12F,90295DCD579B44B98E5C3438BD820ED4,9E7BED0E6BC6439199E9AEC78BBC6EF4,,,,,,,MP2339,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
131,MP2738 Fabrication,B004D212839B4F1887C62023D007520D,1,,1,0,,1,B004D212839B4F1887C62023D007520D,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Bare board fabrication files container,,,,0,0,0,,Replicator Interfaceboard Fabrication,,vault:///?fileId=5F2A2C7AF66849F5AF9298AC584548B7,,,,,,,,,MP2738 Fabrication,Electronic/Fabrication,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
132,MP2458,B2B66DBB2CE24F7BAEE4EC29610F96BD,1,,1,0,,1,B2B66DBB2CE24F7BAEE4EC29610F96BD,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2458.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Belt Tensioning Torsion Spring,B296E5E02C0847559B5D4909435144AA,vault:///?fileId=8E1087338ADA42CC8133EC2E9CB78054,C77BB5ED52AB46F5B50E816BB8FC9FF3,26FA05F6B98243678857BB1C2CD85AC8,,,,,,,MP2458,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
133,MP2680,B41D25387C7B4FD691E7D19B6F387C6B,1,,1,0,,1,B41D25387C7B4FD691E7D19B6F387C6B,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2680.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,#4 Washer Black Oxide Finish,B4D2876393F64FD9911D4C18661430A9,vault:///?fileId=416A571C36644A0C967C3DD899117EC1,406A4812F65C4AA5BC32B6975F73A3B3,66EB91FEB3284D91AAA2F1089DD0B128,,,,,,,MP2680,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
134,MP2968-D,B692E632961F4789817158FA5DF3A67A,1,,1,0,,1,B692E632961F4789817158FA5DF3A67A,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2968.SLDDRW,SofTech.Mechanical.SolidWorks,solidworks_drawing,0,0,0,,XY Stage Drawing,7BD92D65E1484062BA90543A582C8EB5,vault:///?fileId=A7756A4C995F4CB3A9C9F4F33330F7F2,,397A91C9603F465EBF9E397F9A88D0A7,,,,,,,MP2968-D,Mechanical/Drawing,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
135,MP2964,B84A9F2C1B8E48C397692432190BFAFE,1,,1,0,,1,B84A9F2C1B8E48C397692432190BFAFE,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2964.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Test Electronics Cover,98FFE54A3DD246999FFCBAFB78D4F0A4,vault:///?fileId=FF3694827B2D4281A0EAA72CEE8F50F0,A3E8E8F84FBD43C898BE06992981A705,18B3DC9DC1ED4CE6B1EEEFDFC6B76474,,,,,,,MP2964,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,D,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
136,MP2952,B9132DD42B6542AF8F0E808B1B9A5F2C,0,,1,0,,1,B9132DD42B6542AF8F0E808B1B9A5F2C,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2952.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,1,0,0,,Electronics,F1633130AE224CF78F3EBABAD65275B1,vault:///?fileId=9014B44C3C4D4F9FB8B7598DDC9CBF69,D69F3D28C9394229BBD5E796E5D94CD7,CA220048865D4FC3A5835FF52D61A63F,,,,,,,MP2952,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,19853E4D3985483B93BBFCCE7052E38B,1,,A,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2018-01-24 07:00:00.000,,In Change,,,1,
137,MP2949,BA797CC16D524B81BCBFE5878D78B64E,1,,0,0,,1,BA797CC16D524B81BCBFE5878D78B64E,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2949.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Cover Side,315BDC3E71594974A5A4E4521B6B9751,vault:///?fileId=693835FC34004039BCC570DE1FBF8C83,C23EBDB26DCF41EB97489AC9141F0006,0FE6E6712EDE434A8F60424C29908DCC,,,,,,,MP2949,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,B,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,,Preliminary,,,0,
138,MP2729,BBB95ACF769D48499D9E75DCE23B158B,1,,1,0,,1,BBB95ACF769D48499D9E75DCE23B158B,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2729.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Makerbot MightyBoard,20F52AEC14C2486DBB64EDAA16D67E19,vault:///?fileId=EF71F11C26D949E68E3702343D4852E0,20A7E7D1F4F04CC9A7796837B6BAB613,66FC0D26CC6E49AC908950B383F95613,,,,,,,MP2729,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,E,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
139,MP2754,BE276CF5DE2949FAAC11475121F2DAB0,1,,1,0,,1,BE276CF5DE2949FAAC11475121F2DAB0,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2754.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Shaft 4.99mm x 464mm Carbon Steel,E19012028B1E42578081A339E9225B02,vault:///?fileId=85907425599A4DCD9FA170B4F2CEB737,D029FBAF50A04EA29D5CD27FAF25DEAC,7ECA82756B6A48FD96C9B956D9488A65,,,,,,,MP2754,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
140,MP2962,C4346822361D435F840A5BB82CA4A872,1,,1,0,,1,C4346822361D435F840A5BB82CA4A872,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2962.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Side Clip Short,53194EDB468C44EAB292282E5F5A402A,vault:///?fileId=ABC04510F8E0420C854E3F007776F0B1,2E54544A76F54E2CBCEDB41DB5FDF801,05A98716D3AC4D1DBB73609992580F46,,,,,,,MP2962,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
141,MP2343 PCB,C4B79546519942FA943536C9435BE737,1,,1,0,,1,C4B79546519942FA943536C9435BE737,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Layout files container,,,,0,0,0,,Botstep 17 PCB,,vault:///?fileId=36D2D3003D244168A29050959D282469,,,,,,,,,MP2343 PCB,Electronic/Physical,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,E,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
142,MP2313,C5099A75B9B547EAA03D8B205D715958,1,,1,0,,1,C5099A75B9B547EAA03D8B205D715958,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2313.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Stepper Motor Acme Threaded 285mm,F69DFD580D8C45DBA83F2396795C032E,vault:///?fileId=F413541AD5E44067B1B5300E5B486A29,E44276F5E04544DC86344218E541EAA9,643D0C51B1404F3FB58D5F8E290BF697,,,,,,,MP2313,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
143,MP2941,C560DB0CE8484790AD9B975258E6EA14,1,,1,0,,1,C560DB0CE8484790AD9B975258E6EA14,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2941.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Body Panels,3C279C672AD440619109E059DA0AD3F9,vault:///?fileId=48DE2D4C0737419885B32E6CB94C2808,0B7DCAEF2C034E5EB79E94506AFAF5F3,77D228E835F844748CE5063096348579,,,,,,,MP2941,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,1,
144,MP2417,C6C97D9A13D64995A39770E6EDD29122,1,,1,0,,1,C6C97D9A13D64995A39770E6EDD29122,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2417.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Z Arm,85720BB165EE412EA3A01F0A15AD845D,vault:///?fileId=C2AA82C6B77D45099D79DB1557F54722,A2EBF59B999F4728AEBCCEBFBF078A04,C8E3F053A511473C9800BDD882CCCC43,,,,,,,MP2417,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
145,MP2350,C7C8D846CEF94EF5B3FDDCE9DDC3A5A9,1,,0,0,,1,C7C8D846CEF94EF5B3FDDCE9DDC3A5A9,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2350.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Fan 24V 40x40x10 Hi Performance,B4E7A776F1D241FEB8A29F5850F2FC46,vault:///?fileId=84DB646C28F24B0EA4DCECA4C5213AA6,B71529D56B11460D82CF23AA45ABABBD,72933BCE3E334F388F01CB3F372150B9,,,,,,,MP2350,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,C,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,,Preliminary,,,0,
146,MP1794,C84C0C016A5D47D3B901301D30A096AB,1,,1,0,,1,C84C0C016A5D47D3B901301D30A096AB,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP1794.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,MK7 Filament Drive Block Front,5CA96F810582464BA82EEF2B2C02291B,vault:///?fileId=396E9875819E43628854633A16E8B489,BFEA7D3394DA4A419B7AFDDC968AF2F0,1704ACE0917348D1ABA896F654EEB567,,,,,,,MP1794,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
147,MP0103,C91791D95D484AA5B3B006D219272861,1,,0,0,,1,C91791D95D484AA5B3B006D219272861,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP0103.SLDASM,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,MakerBot Replicator with Cover,6D3685DD28264A4E84FDE3AFB023B0BE,vault:///?fileId=2A5C6CF771574044B963893FF2B8AB5B,D704DA70AE5E4C618C600FAFACD73ECC,C9FAF4A72DDD48B788A2BA20A9793E9F,,,,,,,MP0103,Mechanical/Part,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-11-11 22:03:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-11-11 22:03:00.000,,Preliminary,,,0,
148,MP2940,C95BEBB87AC2420CA36118B22150DA2D,1,,1,0,,1,C95BEBB87AC2420CA36118B22150DA2D,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2940.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Body Hardware,E2E250961A184D8699D3C6A321672FAE,vault:///?fileId=872B25D76DE849B48C846E6855A62A87,9431CED396644AD089AE2EBE97C09816,2BAE9F4E028A47CC825BCD4CF3809441,,,,,,,MP2940,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,1,
149,MP0979,C98FB98D62BD4E869BB068559857907B,1,,1,0,,1,C98FB98D62BD4E869BB068559857907B,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP0979.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Mechanical Endstop,521A34A55D5F42D3BA69661D5BBB470E,vault:///?fileId=3E47B11E8A834FB596FC769C4E72ADA7,23087EED22DC4CE48C72F04AB4CF2DFE,B0C52C48FB644BFFB167180E0A291A9C,,,,,,,MP0979,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,D,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
150,MP2604,C9C0618F496047E99E359179C7AD2B3F,1,,1,0,,1,C9C0618F496047E99E359179C7AD2B3F,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2604.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Motor Wiring Harness 12in Moons,05622B52223B4B1DAB15CF63C99EAA11,vault:///?fileId=358CDA72BA1B437DB85C6549F31FC03B,3497E0F48AAC45FE8FADF9AAE66ACDD1,172FE99F78164440BFE0A9A580293A7F,,,,,,,MP2604,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,D,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
151,MP0429,D351A55A62694A9B9D121BA603907E66,1,,1,0,,1,D351A55A62694A9B9D121BA603907E66,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP0429.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Ceramic Tape,5A0D3AC114CF4A068CB4728C67298425,vault:///?fileId=A38FA83A31234C20A4C0929B4860C94A,43B0BA11A901497991404851B539DB4E,C63DDB0D6BE943C6BBE9A5D8EE8E1C59,,,,,,,MP0429,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
152,MP2414,D3683FFAFF5F47C4933762CD34A5CECA,1,,1,0,,1,D3683FFAFF5F47C4933762CD34A5CECA,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2414.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Extruder Carriage no belt clip 2,2CFE040539BE43B981ED2E0FFE76DF45,vault:///?fileId=700633FD07154FDDAF8072049A50E97F,5A11A2B039964BC38D33A5049C92D60C,E0F65E34A4354DA7AEB9218D2FF21786,,,,,,,MP2414,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
153,MP2956,D417BB9307964763A674884CADE47430,1,,1,0,,1,D417BB9307964763A674884CADE47430,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2956.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Gantry,87C66A3E9A694EA4999F4DD1210B8819,vault:///?fileId=02072E6C864841BF8FD8CF65D16627DE,528029A0B0244A659951307B0627E228,0B2433D452E044D68F7CE6AA35B3B123,,,,,,,MP2956,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,1,
154,MP2467,D6C892CF383F4A41A91D28FC3D7B6C7D,1,,1,0,,1,D6C892CF383F4A41A91D28FC3D7B6C7D,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2467.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,1-2 inch Wire Wrap,AE17372E97BE4B1D92C02F629FF3C0C6,vault:///?fileId=5A0EBBBB62D84AFBA7B2A8D08EFC5A53,799F4891E067400B96FE934C6373B187,AEE36A6D8DA24A6E971D3C1DB2D07881,,,,,,,MP2467,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
155,MP2944,D70294E3FE644665B9E94975AAB61718,1,,1,0,,1,D70294E3FE644665B9E94975AAB61718,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2944.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Cable Hardware,83ED52B0229D4A28A691A0E2EFC2D7A8,vault:///?fileId=F971074540974B7DA814A61172621BA5,EC0DE442C81444A0A8B17FE86DD77B12,5F5E5074A0E2410387704A1D7B7935F1,,,,,,,MP2944,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,1,
156,MP2340,D73EB672BDF146328810E814EC58C0EE,1,,1,0,,1,D73EB672BDF146328810E814EC58C0EE,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2340.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,"Dowel Pin 5 32 inch OD, 1 inch length",F4E231A08E3A420DAC48CC3F0CFF6601,vault:///?fileId=882ED5D16B1245B28680B0DCED4B3340,5D015E746900429AAED471369119F783,EB1CCD9D4DF242729EB85B987ADB980C,,,,,,,MP2340,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
157,MP2441,D75AE599D8B94E769E42A1CB31A37046,1,,1,0,,1,D75AE599D8B94E769E42A1CB31A37046,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2441.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Linear Bearing 8mm ID 15mm OD 17mm length,97CCED55B8634E55AE5E0E6929DAC002,vault:///?fileId=DB2DBE8209B843CFAE5074857BB1B0AA,C5ADE6FB8BEB4B99A8E699F242B75D00,8965289A2A31445F980C88F65D2C2419,,,,,,,MP2441,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,D,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
158,MP2360,DF7A472C23944BF980EBB28979D25CEA,1,,0,0,,1,DF7A472C23944BF980EBB28979D25CEA,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2360.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Replicator Aluminum Heat Spreader,18CC3F39D2224181A03686792526206B,vault:///?fileId=9F2C6440CF6346BF8774AB1E3939CAF2,02BDEA0FD2934F07AB837CEE8615C409,ACB0FABEAC4946B195286B27BD0EC9D9,,,,,,,MP2360,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,A,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,,Preliminary,,,0,
159,MP2936,E0670C7290A74193B404247EE304807A,1,,0,0,,1,E0670C7290A74193B404247EE304807A,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2936.SLDASM,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Acrylic Cover,0864DF8E99C342CB8FB471FDD8C55B4A,vault:///?fileId=5A48175F386C43B49E18107083CE9629,DFEC19397F0C470EA1A1A9FEECC7CC40,9CF4AE6A42C249C28E95CAF4FC64C592,,,,,,,MP2936,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,A,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,,Preliminary,,,1,
160,MP3173,E2648AF581464B6A8E5416F2F83BF054,1,,0,0,,1,E2648AF581464B6A8E5416F2F83BF054,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP3173.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,SD Card Adapter,9DA8FBD9D55842619982A49EEECB1D5D,vault:///?fileId=979F5B1866A6428EBA277A9A35D099A3,982FF0D0B99C4CA69FDF89AFB96CD5B9,631377FEA3EC4D018FFE3A712FA71768,,,,,,,MP3173,Mechanical/Drawing,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,A,,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,,Preliminary,,,0,
161,MP2338 PCB Project,E29C6C70388D4AB4BA048FAC855C5E70,1,,1,0,,1,E29C6C70388D4AB4BA048FAC855C5E70,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,,,ECAD files container,,,,0,0,0,,Thing-O-Matic Heater Board Project,,vault:///?fileId=5D6B357FD4E2468C8254C7FF24337F1F,,,,,,,,,MP2338 PCB Project,Electronic/Design,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
